Frame,Neck_Angle,Left_Knee_Angle,Right_Knee_Angle
71,1.289397904060025,0.7571688650583556,7.093672927787083
72,1.454818176752338,0.7605187771309286,7.217379159029183
73,0.8841239481360356,0.7673083150896682,6.499346279654561
74,1.4320961841645452,0.5025816667212812,6.889837456188183
75,1.4320961841645452,0.50038709879258,5.710593137499632
76,1.773296715560792,1.2508008147654068,5.6175805901268605
77,1.5717459148183544,1.743246484306025,5.710593137499632
78,1.5622249168422833,2.5004105643768897,6.2605774671175345
79,1.3929359521386058,1.2188752351313326,6.2605774671175345
80,1.3845227066730146,1.933300694918441,5.946863053973514
81,0.6840962011424828,3.3949235421182733,6.418786730238772
82,0.6840962011424828,4.489219939274806,5.946863053973514
83,0.0,4.3810378318080465,6.314417667795486
84,0.16753104160162965,3.604420539175673,6.390495314647013
85,0.0,4.118189703988849,4.6895443773461425
86,0.0,4.763641690726219,3.2397002961022188
87,0.15783921370364942,4.7078522443722095,3.341943857261075
88,0.0,4.727987818842251,2.5448043798130455
89,0.30721303180881426,4.085616779974977,1.4961913708293322
90,0.15197783856370042,2.924977949156453,2.573359463176698
91,0.0,2.8933536095872,1.9021127746568554
92,0.0,2.8624052261119055,1.6785168497267846
93,0.44878282852773843,1.8410162069244314,2.2906100426384346
94,0.0,1.4169211744959758,2.402609468986064
95,0.7233931194274669,2.4628166759168457,1.437226996321882
96,0.7215711634159054,2.4540316745270325,1.4219436584422287
97,1.1573330681298033,2.0095538130210473,2.6116813778983143
98,0.7161599454706593,2.225923895113915,4.17043652484214
99,1.123302714075637,2.172246804777879,3.945186229037511
100,0.8404645950747494,0.5729386976832647,5.652503485710321
101,0.8466740238611636,-0.7345210342544469,6.753574035530968
102,0.9733783275208153,-1.596063857975971,6.616028993520829
103,1.4931537675426803,-1.2492426786973618,6.141110616876805
104,1.7686663454030678,-1.42320484663309,5.90019941727476
105,1.869128998368606,-1.9936683250414737,5.918060352107674
106,1.6885022548210067,-2.1610794882264934,5.440332031005616
107,2.632434868986392,-1.427636674560425,4.918380714130734
108,2.227774265037446,-0.3504285326545089,4.721677015969548
109,2.305966723995073,0.3493601795034558,4.242657317288712
110,2.1257233674590497,0.6986943829831717,4.451174002886536
111,1.7394673642242675,-0.3400303077628265,4.932946628677377
112,1.604849855071865,0.8450092232022859,4.594253331266365
113,1.5877493864551993,2.3441324740699683,4.649364545800065
114,0.8425242607405454,3.9793824526782355,5.271294677978511
115,0.9628636256362051,2.846616915816165,5.839492311517428
116,0.7102418770606446,3.2310099003682766,4.631166136014936
117,0.46486427826050114,3.945186229037511,3.4546079469828275
118,0.33969431731285543,4.579805595867971,2.848187911387863
119,0.21910325133245728,3.340885997885373,2.307900791388424
120,0.5275705362951371,4.365257735027923,2.0247650815609264
121,0.626158453534419,4.4315647164358465,0.8615257345671813
122,0.3102629213515708,3.5236162980050207,1.1486336558654398
123,0.3063916222724184,3.301865674434948,1.131621319182857
124,0.09964473347193144,3.019999056003351,1.4214398086806426
125,0.5876284162397581,1.747920304651097,2.7393357219184926
126,0.0,1.7276551678641456,1.8349351435305543
127,0.28791606655705587,1.4619878987805148,2.0545728809255928
128,0.4627991392663822,1.7561600609307624,2.0778470535699864
129,0.5562522270805722,1.3510650827194615,4.507238645991072
130,1.187780588153197,1.8561580474487187,4.282878465246169
131,1.257072415814732,1.879930544339444,5.183271015078799
132,1.5335364557994453,1.069713899283907,6.153994417822661
133,1.324011877489497,-0.5729386976839008,7.35610470315845
134,1.3782791543108521,-1.221236681757287,6.663752656303053
135,1.602850972808506,-1.539247464300927,7.042039173729382
136,2.649109437141779,-0.9460828419573434,5.605521222435694
137,2.653063588409658,-0.3130885750207065,5.269154368481332
138,3.0474020775362485,-1.588200669354782,5.740606638951857
139,2.8221552998119885,-1.270677686867487,5.896047312797881
140,2.83100167786521,-0.6342447144260501,4.978355339308847
141,2.755424700502664,0.4228394046700695,4.969740728110289
142,2.176642457314168,1.0193902814552234,4.893527055115235
143,1.7714697400340056,0.29182657413521385,5.02830396340566
144,1.5323878570826617,0.7677366883437337,5.2636475747706175
145,1.7829504795736577,1.6683374482932614,4.896415206020313
146,1.7205073456564268,2.669413515575521,5.588266975247753
147,1.0974860533805437,2.3568801665379744,6.867835615406155
148,1.4057492610462028,2.088889666206966,6.182189307374589
149,0.9458349617288521,2.6373173384688005,5.735730213766238
150,1.7839414688546382,3.66778805553146,5.004660140847415
151,1.2399747663125424,3.521453376922262,3.8969619801036073
152,1.7880492678687412,2.4151252861769517,4.236394799058936
153,1.6829784263461447,2.3090627890257434,3.40736348948016
154,0.7530861880063131,2.1653018306623775,1.6801944049275512
155,0.6497181028866645,2.225400182057515,1.6038627711551958
156,0.17720287679594884,2.7158409118800417,0.8986836207381492
157,0.4088314472707793,1.899419012634106,2.031980839844758
158,1.4908448996344679,1.328787530174635,2.28178671030549
159,2.146174792862338,1.7042875110344045,1.7313352013435173
160,2.612875545834162,1.8079785739094423,0.6902771978645522
161,3.481810078078691,1.8194573997749468,1.5665571137318097
162,4.077771267287654,1.701354605326239,2.3831888957729945
163,3.6005054370595357,2.176464346978435,2.8176528968291628
164,4.740778252389427,2.4952556968895814,2.6837751594690458
165,4.844918650255018,2.72322808944259,4.936024110083953
166,5.348972095543162,1.3322198538694188,4.559197314830056
167,2.929904640609651,-0.1185019603196402,5.018266160510415
168,1.7476557928012109,-1.5911402711943523,6.734151474778118
169,0.4789504280003458,-2.9370919045576227,6.067710629076161
170,0.42530550386977356,-2.831915481292768,6.046683383075275
171,0.5503160709153383,-3.0275142245482085,5.881443839738197
172,0.18423016737667297,-1.5632395042395042,6.020239322611576
173,1.156035961829012,-1.2348630548787873,5.863872010768904
174,0.2549294835231852,-2.2761408897807507,5.952215898696528
175,6.434739151036641,0.886215263954493,4.518071389620806
176,2.087621719167324,0.6055426024171858,4.848719054580821
177,2.6974530851248195,0.7223671387040321,5.063026521786444
178,1.7208148336727227,1.2720555854661153,5.444775458776886
179,3.6834863891604877,1.774445812873712,6.244740732875899
180,0.06764551699039542,2.8583286854205134,7.516441716269446
181,3.28386228790624,1.6585245781081852,7.186685475159894
182,4.289153328819011,1.6495305626094376,6.429884502187909
183,5.9400372523006455,3.658128778851033,7.67420653035599
184,1.8224326876328933,3.5786826589221965,7.521825714909438
185,5.481296594697382,3.713860484880499,8.06211281892287
186,4.573921259900898,4.438558661468595,9.15380945384433
187,5.367736847156121,4.999367023726372,11.165742987829415
188,2.3441324740699683,5.384385209726462,13.103066042880695
189,32.73522627210761,5.697801759799996,14.407535343098617
190,6.911227119024715,5.946190970601932,16.193058333094356
191,5.102165252358218,5.1662903285644886,15.98312082162671
192,0.22857237591235655,6.52677808810794,13.678283740005933
193,41.633539336570195,5.5572322095508015,13.542566322922914
194,8.702223789946823,-6.811822131304758,-13.24212228058414
195,1.85759037032032,-2.4747766211372353,-14.342528273537967
196,16.598104392861053,-8.533674985095423,-12.920750335831531
197,4.040204018404161,-7.064615264262158,-8.381398021364925
198,11.668774000368952,-6.167112255174574,-10.713837318223355
199,6.52508246864787,-9.963039333451672,-10.166395398301068
200,7.966333728448634,-14.257035359650056,-7.121588132576476
201,1.9547286116326705,14.569614358421058,-6.004859697888197
202,6.428747748829791,14.808377039042393,-5.047808032071739
203,11.83556708047782,14.989019464801196,-3.1359855600955573
204,17.31164610884659,15.045083022104091,-2.80027916803803
205,0.5767836649307388,13.529406623341501,-2.7022946564968953
206,3.134103250471922,13.2114843172518,-2.714136462723762
207,4.615431339224061,11.92611506961582,-1.8938085462081597
208,8.108124687603269,11.679274959530341,-0.6924398973483697
209,2.7577806609246025,10.307583702640946,-0.47220727140505886
210,7.512144103052709,10.06739710776459,-0.1579117164220791
211,7.637286840557513,9.467256395019373,-0.706673185259316
212,10.472028343861634,8.732479144001513,-1.2724285969042366
213,8.362470985483046,8.485110475199477,-0.16041706896891864
214,1.1414834143288548,8.361632602970698,0.7789382267125705
215,10.856413348062267,7.706380582632577,-0.05367284566895335
216,8.965799999950331,7.197405166371386,0.0
217,11.437996139867229,7.641115095755135,-0.6003438278525552
218,14.427144280549657,8.539264155708612,-0.42089806326679885
219,12.680383491819825,8.375292051397016,-0.991919534478714
220,9.066502739816176,8.652541791114704,-0.6976734985172179
221,4.856603933943191,7.545677457778382,-0.9469514467736451
222,9.77081338981397,8.022590766748216,-1.4181980438416435
223,7.070344820157598,6.274482017208017,-1.9515018222703906
224,4.337163187993703,5.7753174822033,-1.2634460386754356
225,3.2759818132340097,5.138989060973245,0.12718243153874756
226,2.157950452157729,4.165110648345718,1.695649826403418
227,4.20764052087806,4.034180468951275,3.266525079864349
228,0.078379950444004,4.2796783843156225,4.703155274016495
229,0.6219107662560109,3.6162325472419963,6.602921873979439
230,4.925768534507734,3.2611904336890065,8.980441096505501
231,0.9487605777001786,2.7943225152841866,10.301224280155795
232,1.354257901938666,3.681607066429195,9.587833024818618
233,0.6481146575253582,3.2861019790752883,11.231457098405293
234,1.3450113108948063,3.210788257882469,12.354505571239834
235,0.9306110217450809,3.082456004534594,13.17155536072984
236,0.2303335511952847,2.411798152213226,13.04971240239133
237,0.0,2.2784711064825562,13.362631076410139
238,1.967187674214209,1.3273981944083657,13.759757974372219
239,2.7102031001746796,1.2287890911447459,12.291930268798943
240,3.0551839506305263,1.8183029644520379,10.980650010173589
241,0.6937595888847377,2.337305859123825,10.167492213755231
242,0.17292436281290402,2.5427143608632523,10.001747935084298
243,1.647935914746491,2.894792609985921,8.929815330574932
244,2.6101246706040113,4.242192793322898,7.620297099549001
245,2.1590445840485235,3.4030756340246024,6.947410657647346
246,1.1332998450032499,2.657634108360074,7.132019010748275
247,0.2890781702514281,1.845691002286028,6.880760546869267
248,0.1153991984654309,0.8025823450881637,6.969513751525443
249,0.17103166965034633,0.5806805858921695,5.906141113770496
250,0.3400303077628265,0.5161642297642387,4.962164259756752
251,0.16818673663536735,0.7202518581281456,4.566834291249759
252,1.353618131653158,0.8782863113776359,3.74470457748651
253,0.31771825640389073,0.9617093298589858,2.633137738075366
254,0.586807763591552,0.6568655077485416,1.6791998937229764
255,0.8162693230266173,23.44598007952117,-30.609536751259085
256,0.34574619687473224,2.5502816386880154,1.0378534933014112
257,0.049265490446876045,2.8281809162789933,0.1459761924644519
258,0.15597723586086396,4.1471193105748405,0.07499443297354193
259,0.6160599083994193,4.670372910892457,-1.2319774026399297
260,0.6820603931724991,4.656346348896032,-0.6383666705817956
261,0.5888362005834279,3.8844915700530147,0.0
262,0.302509224487168,4.426391160771752,0.2505630361346307
263,0.7782647061185985,4.098584026446389,-0.08734105965391693
264,0.7329550623654356,4.8240404344761325,0.8197564853158148
265,0.12401664509867343,5.6011283201748165,0.7550901141604358
266,0.0,5.710593137499632,0.3877827726657282
267,0.7252242990596861,5.865347805932532,0.29997516230364424
268,1.1403976880617925,5.245238039713068,1.3442391067898092
269,1.3558599761066843,4.978023457291902,2.0750263614173856
270,1.5183278021478825,5.088260197537639,2.39461010905125
271,1.8294643348475015,4.82197070731088,2.8518603142012338
272,1.5112215316401196,4.919926199510874,2.737156305060764
273,1.671864080292964,4.682345510753427,3.2397002961021064
274,1.4116725298675266,4.819422084766159,4.024839343066252
275,1.3971810272963687,4.0773238607227,5.1043766761678295
276,0.8752840910799201,3.908544294459497,6.732047342700701
277,0.5680698507388773,4.276978926980839,7.2045937692791435
278,0.2491105151526405,4.042019330229703,7.603134147947385
279,0.0,2.9931320059791005,7.509331073817331
280,0.08401134670282794,1.5622249168425166,7.469507182484212
281,0.34671758027366706,1.3078956016635264,6.892423122485113
282,0.2681530164422287,0.3997315110477904,6.519801751657028
283,0.0,-0.1377299739269425,5.94948133206484
284,0.18276103729093,0.0,5.332158881659534
285,0.0,-0.5658658432470698,4.947212161685287
286,0.3781844715107936,0.14395894207071402,3.858291355465594
287,0.19003505610038143,0.8529758803825404,3.460183228986461
288,0.1942222374692175,1.8614576304666932,2.7328078506096993
289,0.0,1.7400960796467215,2.882963452539461
290,0.20174486874717484,2.7335316340084206,2.583020668634903
291,0.0,3.834464790551715,2.4706205139934534
292,0.4251927845789765,5.237476066812515,1.8135085391658403
293,0.32309307631804607,6.161478103670627,2.1552756207916572
294,0.7682881572344962,5.037844558526994,2.1669146831866164
295,0.6623494473724039,4.289153328819011,2.252044345402513
296,0.4390395256811005,5.165241044995725,0.7979397666980691
297,0.7802444826006624,5.742283277804168,1.1296295448261304
298,1.1189159305669074,5.614967446850707,1.1523459115668448
299,1.1233027140753127,6.340191745909907,0.8760139891176839
300,1.4834236989883642,6.196413429104325,1.0511807495435588
301,1.8438953091485875,6.468124693298327,1.4320961841645452
302,2.09100633591277,6.0090059574945345,1.606002989282307
303,2.125465784246525,5.361029964671589,1.9266544524639435
304,2.262066813757878,5.179323245149687,2.262789807139364
305,2.0454084888871935,5.399112052855776,2.5208279077103612
306,1.9580674292339635,5.675355885169129,2.6281254575761035
307,1.9749340108819595,5.26002221567102,3.5763343749974728
308,2.135038106057834,5.449226128964703,4.458109978098508
309,1.5412186437236697,5.297048104596771,5.458787749327834
310,1.1664949479991298,5.053826050064341,6.207767221662
311,0.919807342535087,4.294014671036569,5.946863053973514
312,0.5244318485276112,3.437664992365291,5.934165459548931
313,0.7920570921621655,1.2453642667683205,6.7217091199602645
314,0.2671112560565552,0.4259830766425105,6.229454003021004
315,0.0,-0.8582995300311321,6.581944655178027
316,0.13707098135637666,-1.9451467614139633,5.789922653458006
317,0.5549054537099397,-2.4413647251919146,5.267697128044159
318,0.28364015575707785,-1.755642801618707,4.597807770265152
319,0.0,-1.080924186660573,4.071126193659317
320,0.2901027336280967,-0.6535356806780873,3.3177811683349283
321,0.14881987185600346,0.21702842987861226,2.7363189902259477
322,1.0362447692522285,0.44242965804027673,3.2397002961022188
323,1.3322198538696923,1.136671877598615,2.884557082542627
324,1.3496508784349497,1.6500393955779424,3.000661413461994
325,1.0665535374727113,2.8040829951224118,2.8155566842112205
326,1.0780191631110776,2.8155566842112205,2.5918667052349305
327,1.2453642667683205,2.83878784100543,2.5918667052349305
328,0.9340875539694512,2.560300893908602,2.1475854282984184
329,0.9443504035796875,3.9372251648240133,1.6568539475224373
330,0.9521967519116764,4.820766078092687,0.7131886350175171
331,1.45635863433992,5.756338261123357,0.7191561165450475
332,1.1457628381754625,5.733374758371853,-0.24803212815535172
333,1.4688007143859483,6.132222497679294,-0.25464623227100114
334,1.8052865215132865,5.687053377314993,0.0
335,2.133240478614657,5.021461042201836,0.25129566720752466
336,1.8368444300609477,4.489219939274806,0.4876118829253295
337,1.6946470685371824,3.8622090538650924,0.9877603996398039
338,1.3598817909294547,3.6214847041173983,0.5047955685563511
339,1.2042384288299273,3.1798301198641643,0.5115558665872806
340,1.0447920138068398,2.762128313378973,1.3078956016635264
341,0.8760139891176839,2.0454084888871935,2.8494745606772547
342,0.7051432213492371,1.847610265994516,3.760510705756924
343,0.533796165832789,1.6211459136533315,2.970230607196479
344,0.1813151527017648,1.338442921023617,4.336404785659905
345,0.18074318440932888,0.2754583561357956,4.336404785659905
346,0.1813151527017648,0.0,5.339236803737591
347,0.722936768437437,-0.5700884449991355,5.097399737979
348,0.7345210342544469,-0.872457122901825,4.8304199582900225
349,0.37447688672318885,-1.7445098415889146,5.026967816065026
350,0.18972043082567241,-2.0558887850043925,5.050228424832821
351,0.3806972514252135,-1.7714697400340056,4.295840511271424
352,0.5748547522425601,-1.169139327907133,3.2550213883957704
353,0.5826488591871193,-0.5787255656079755,3.012787504183286
354,0.19554797627193862,-0.581663057504456,3.3177811683348186
355,0.0,0.2864765102784528,3.101664029868566
356,0.1968919380720344,1.4538954651088265,2.602562202499803
357,0.3937792260866863,1.789910608246076,2.337305859123825
358,0.5926938186169387,2.6978056333162717,2.0771747651627295
359,0.6009826388482375,3.296115972546272,2.109942848133221
360,0.8069294551026208,3.9767309750775723,2.740790594182385
361,0.815543202897024,4.327648203108028,2.132368436554134
362,0.818455461688598,4.943010718613493,2.4628166759166974
363,0.6160599083988276,5.250272729733007,2.1669146831866164
364,0.2068430707762717,6.0724564072076905,1.548157698977511
365,0.4182099414960649,5.65149488149761,0.9443504035796875
366,0.0,6.604835496753936,0.0
367,0.20987371156634832,7.199233638367641,-0.32370152491972415
368,1.0492559408801652,6.373639365877552,0.3200848237810061
369,1.060911690264151,6.639470518893675,0.6365935759634798
370,1.254451622681721,6.44160009933495,1.2521673752040838
371,1.282527082710573,6.709836807756896,1.2453642667683205
372,1.0648546934589933,6.476124538351257,1.2521673752040838
373,0.8615257345671813,6.271077449501227,1.5736640541022007
374,0.6461656060321137,5.7743259026633105,1.6090089060474853
375,0.8647762822909135,5.1363784924277125,2.960936134163757
376,0.8615257345671813,5.677416662045264,3.3274042417265064
377,0.6461656060321137,5.744158323767113,3.406443754994655
378,0.21702842987861226,5.5386375327905775,4.109997961274813
379,0.0,5.194428907734729,4.451174002886536
380,0.44242965804027673,5.163306814373598,4.085616779974888
381,0.44242965804027673,3.468229258917201,4.792034046931953
382,0.8882354952397654,2.8446556047734637,5.102165252358218
383,0.9022211615303652,1.0544045035220249,5.042451069170885
384,0.9093804491993703,1.0809241866602362,4.955448940052182
385,0.6958659395093871,0.3672756073381265,4.653351587268408
386,0.9277857744617335,-0.3649363357315264,4.927109947649039
387,0.9240453527723868,-0.36964506184601653,4.9841149825786415
388,0.6986943829836932,0.0,4.680443618253257
389,0.7073193685446075,-0.3603460633857586,4.014175695411065
390,0.46962701968949266,0.35367315924656995,4.372931276881118
391,0.2348174537947056,1.0544045035220249,4.085616779974888
392,0.46962701968949266,1.060911690264151,4.210498403302256
393,0.4715595540762213,1.450216290933278,3.2397002961021064
394,0.7102418770606446,2.505092867241308,2.1610794882264934
395,1.1934894239820488,3.2808807726094495,2.18858256040309
396,1.203515809305075,2.9170072866277783,2.602562202499803
397,1.6846843178960638,3.3446503182659377,2.9931320059791005
398,1.6989529714457925,3.5987681168083094,3.2808807726094495
399,1.462553219097564,3.6214847041172984,3.3018656744350587
400,1.4502162909335292,4.674163711130747,1.8357747405456637
401,1.9414863909143463,4.674163711130747,1.101706115206064
402,2.221567132936101,5.257809168954746,0.37447688672318885
403,2.4787891085784404,5.640549432156762,0.0
404,2.4787891085784404,5.572197803963753,0.0
405,2.960936134163757,5.606165951466577,-0.36964506184601653
406,3.42387124493063,4.909062138655491,1.1088121277599623
407,3.9283072253975817,4.289153328819095,2.67186459327269
408,4.120121912517184,3.9328962722304572,4.426971647479412
409,4.120121912517184,3.5987681168083094,6.0090059574945345
410,3.89497816870681,3.644489512771506,6.2192296887911285
411,3.66778805553146,3.2397002961021064,7.259724046259848
412,3.1798301198641643,3.2601606378748276,7.259724046259848
413,2.9232029319781465,2.1747441146101725,7.6668042618142165
414,2.691410015778251,1.4320961841645452,7.570888900834286
415,2.4470486423236575,1.0877638403841037,7.976768787526595
416,1.6989529714457925,0.7345210342544469,7.866068372896821
417,1.4688007143859483,0.0,8.440365275506627
418,1.706178294447071,-1.42320484663309,8.440365275506627
419,2.165615252902716,-2.8271245781611563,8.691307535884821
420,1.9497416721070167,-2.7591076586202257,7.431407971172439
421,1.7208148336727227,-3.7461620496036367,7.341225811364165
422,1.7134653173660226,-4.792034046931953,7.0379407631846895
423,1.462553219097564,-5.072132872514459,6.6486451832689735
424,1.9580674292339635,-6.452462888002512,7.0379407631846895
425,1.9580674292339635,-7.504732450612025,6.6486451832689735
426,1.7134653173660226,-7.935550370088817,6.3792481676131265
427,1.7134653173660226,-8.772737297529353,5.640549432156762
428,2.156562674714738,-10.88552705465871,5.355825042855143
429,1.9091524329963898,-13.67130713219584,5.063616853030125
430,1.9012364646144002,-15.627383739121093,4.794232066630556
431,1.183628692728911,-16.10514208414886,3.644489512771506
432,0.23675807190612802,-16.32304622905603,2.245742565894887
433,0.2397298960808339,-15.998300576111893,-3.2808807726094495
434,0.24175290926673246,-14.981632572390915,-4.794232066630556
435,0.7252242990591836,-11.309932474020194,-6.581944655177972
436,1.462553219097564,-10.304846468766009,-9.578422919460731
437,2.6686345693441265,-7.352379359892423,-11.797248130723771
438,1.475101800857152,-8.027237510431949,-7.829076510059612
439,2.691410015778251,5.89352923206509,9.047571999900681
440,2.935673446421223,8.13010235415596,5.128191041852753
441,3.4093360204902363,5.228191885272308,-1.1160103914072765
442,3.1798301198641643,4.085616779974799,-4.085616779974799
443,3.911571812528665,1.8357747405456637,-6.08852815419518
444,3.6834863891604877,2.9545798240596706,-7.125016348901756
445,2.9737310824800476,4.033411072770175,-6.666659890901368
446,3.2210402155005653,3.5763343749973706,-5.355825042855143
447,2.762128313378973,4.289153328819095,-3.554178235532082
