Frame,Neck Angle,Left Knee Angle,Right Knee Angle
0,0.24803212815535172,358.61128341044895,2.4590439901044463
1,0.24803212815535172,358.26429541107166,2.4590439901044463
2,0.0,357.9047474353761,2.1080953123569413
3,0.24590312327102046,357.52579553182954,2.121096396661448
4,0.24590312327102046,357.5559319423646,1.767827055855949
