Frame,Neck_Angle,Left_Knee_Angle,Right_Knee_Angle
0,5.128191041852753,1.6683374482930429,0.9793196543395962
1,4.733438330575517,2.245742565895211,1.4814571708869444
2,5.03193422282919,1.6523046776514325,1.4563586343396695
3,5.423218596773417,2.726310993906212,0.9628636256362051
4,5.03193422282919,2.7791668640721734,1.444125530936015
5,5.063616853030125,1.6523046776514325,1.4563586343396695
6,5.03193422282919,1.080924186660573,1.4563586343396695
7,5.063616853030125,0.5405101871302597,1.9414863909143463
8,5.063616853030125,1.6211459136533315,1.9414863909143463
9,5.063616853030125,0.0,1.9414863909143463
10,5.03193422282919,-0.5405101871302597,1.4563586343396695
11,5.063616853030125,-0.5305013166734736,1.4688007143859483
12,5.063616853030125,-0.5256346064583804,1.4688007143859483
13,5.423218596773417,-1.060911690264151,1.4563586343396695
14,5.063616853030125,-1.5911402711945817,2.4059705166452066
15,5.355825042855143,-3.0664855011259387,2.4059705166452066
16,5.03193422282919,-4.085616779974888,2.8864185438646563
17,5.675355885169129,-4.927109947648964,2.8864185438646563
18,5.322750707768259,-4.3615726450206065,3.338470543764357
19,5.606165951466577,-5.237476066812515,2.8864185438646563
20,5.290081205371212,-3.483271468997647,2.468117913828479
21,5.606165951466577,-5.370994695535647,1.9580674292339635
22,5.322750707768259,-4.014175695410975,2.4895529219991284
23,5.710593137499632,-4.049581703271442,2.4895529219991284
24,5.675355885169129,-2.55615007857834,2.9866369904751333
25,5.746269209796232,-1.548157698977982,3.483271468997647
26,5.355825042855143,-1.041626676010165,3.012787504183286
27,5.355825042855143,-1.041626676010165,3.5137502606050015
28,5.710593137499632,-1.041626676010165,3.5447664555948037
29,5.675355885169129,-1.0511807495435588,3.5447664555948037
30,5.355825042855143,0.0,3.5447664555948037
31,5.322750707768259,-1.023030188667591,4.049581703271442
32,6.02753029552122,-1.023030188667591,4.553767979158585
33,6.02753029552122,-1.0322446915660841,4.594253331266444
34,6.02753029552122,-1.5343414997011156,4.594253331266444
35,6.02753029552122,-1.548157698977982,4.049581703271442
36,6.064922445447884,-2.0454084888871935,4.049581703271442
37,5.710593137499632,-1.5343414997011156,4.5139884580012835
38,6.064922445447884,-1.5343414997011156,4.553767979158585
39,5.746269209796232,-1.5074357587748821,4.969740728110289
40,6.102779653655737,-1.494333591266665,4.474896506246068
41,6.102779653655737,-0.9877603996398039,5.559947263309557
42,5.746269209796232,-0.9793196543395962,5.5114774160205915
43,6.102779653655737,-0.4939168986187845,6.115503566285384
44,6.102779653655737,0.0,5.609274446445833
45,5.746269209796232,0.4855458300074139,5.559947263309557
46,6.141110616876805,0.4855458300074139,5.5114774160205915
47,5.746269209796232,0.48146580583832027,7.001267557495352
48,5.710593137499632,0.94695144677326,6.061788788728629
49,5.322750707768259,1.3971810272963687,6.50562664568366
50,5.389311759973421,1.4086287353382885,7.001267557495352
51,5.355825042855143,1.8933858457463615,6.449534703842276
52,5.389311759973421,1.8476102659947131,6.881723630636913
53,5.03193422282919,2.3468742924873256,6.881723630636913
54,5.389311759973421,2.8155566842112205,6.881723630636913
55,5.710593137499632,3.2310099003682766,6.76617482255312
56,6.458816378718741,3.6329507394881446,6.76617482255312
57,6.102779653655737,4.151285266421729,6.823462399033564
58,5.675355885169129,4.184916125118406,6.823462399033564
59,5.746269209796232,4.184916125118406,6.286893361736454
60,6.102779653655737,5.029073581785428,6.76617482255312
61,5.746269209796232,5.48359044446442,6.234480095541232
62,6.102779653655737,5.4403320310054815,6.286893361736454
63,5.710593137499632,6.340191745909907,6.6544250460065815
64,5.746269209796232,7.624192504451797,6.709836807756896
65,5.389311759973421,8.066931729793097,7.1842673924268405
66,5.423218596773417,8.004728857292882,7.125016348901859
67,5.355825042855143,9.462322208025613,5.758260164366757
68,5.03193422282919,8.880659150520234,6.1829301659482185
69,5.000644597558453,9.01932243138169,6.286893361736454
70,5.389311759973421,9.01932243138169,5.325740624767741
71,5.389311759973421,9.462322208025613,4.8034857590691145
72,5.322750707768259,9.389147561331258,4.289153328819095
73,5.355825042855143,9.246112745563272,4.219095349248469
74,5.000644597558453,10.109298492495173,4.685899839502699
75,5.03193422282919,10.61965527615514,4.724451697170948
